Irad,Tout,Hair,Tair,Irad,Tout,Hair,Tair
6.32,2.3,59.9,10.7,0,-3.9,71.36666667,5.766666667
2.133,1.8,61.03333333,10.13333333,0,-4.3,71.93333333,5.566666667
0.474,1,62.2,9.466666667,0,-4.7,72.23333333,5.333333333
0,-0.1,63.6,8.8,0,-4.2,72.56666667,5.166666667
0,-0.6,66.26666667,8.266666667,0,-4.6,73.23333333,5
0,-1.4,66.1,7.8,0,-5,73.53333333,4.833333333
0,-2.2,68.03333333,7.333333333,0,-4.9,74.1,4.666666667
0,-2.8,69.4,6.966666667,0,-5.2,74.16666667,4.5
0,-3.2,69.96666667,6.6,0,-5.7,74.26666667,4.433333333
0,-3.3,70.53333333,6.233333333,0,-5.5,74.3,4.333333333
0,-3.4,71.16666667,6,0,-5.7,74.63333333,4.233333333
0,-3.9,71.36666667,5.766666667,0,-6.1,74.93333333,4.133333333
0,-4.3,71.93333333,5.566666667,0,-6.3,75.03333333,4.033333333
0,-4.7,72.23333333,5.333333333,0,-6.1,75.43333333,3.966666667
0,-4.2,72.56666667,5.166666667,0,-5.9,75.33333333,3.9
0,-4.6,73.23333333,5,0,-6.2,75.7,3.766666667
0,-5,73.53333333,4.833333333,0,-6,75.73333333,3.733333333
0,-4.9,74.1,4.666666667,0,-6.1,75.9,3.666666667
0,-5.2,74.16666667,4.5,0,-6.3,75.9,3.566666667
0,-5.7,74.26666667,4.433333333,0,-6.6,76.16666667,3.5
0,-5.5,74.3,4.333333333,0,-6.5,75.93333333,3.4
0,-5.7,74.63333333,4.233333333,0,-6.7,76.36666667,3.3
0,-6.1,74.93333333,4.133333333,0,-6.7,76.36666667,3.266666667
0,-6.3,75.03333333,4.033333333,0,-6.5,76.36666667,3.2
0,-6.1,75.43333333,3.966666667,0,-6.6,76.46666667,3.1
0,-5.9,75.33333333,3.9,0,-7,76.6,3.033333333
0,-6.2,75.7,3.766666667,0,-6.8,77.03333333,3.033333333
0,-6,75.73333333,3.733333333,0,-6.7,76.8,2.966666667
0,-6.1,75.9,3.666666667,0,-7,77,2.9
0,-6.3,75.9,3.566666667,0,-7.2,77.26666667,2.833333333
0,-6.6,76.16666667,3.5,0,-7.4,77.2,2.8
0,-6.5,75.93333333,3.4,0,-7,77.33333333,2.766666667
0,-6.7,76.36666667,3.3,0,-7,77.2,2.7
0,-6.7,76.36666667,3.266666667,0,-7.3,77.03333333,2.666666667
0,-6.5,76.36666667,3.2,0,-7.7,77.2,2.666666667
0,-6.6,76.46666667,3.1,0,-7.9,77.2,2.633333333
0,-7,76.6,3.033333333,0,-7.6,77.46666667,2.566666667
0,-6.8,77.03333333,3.033333333,0,-7.7,77.13333333,2.533333333
0,-6.7,76.8,2.966666667,0,-7.8,77.33333333,2.5
0,-7,77,2.9,0,-8.1,77.4,2.466666667
0,-7.2,77.26666667,2.833333333,0,-8,77.6,2.4
0,-7.4,77.2,2.8,0,-8.1,77.7,2.3
0,-7,77.33333333,2.766666667,0,-8.3,77.53333333,2.266666667
0,-7,77.2,2.7,0,-8.3,77.53333333,2.233333333
0,-7.3,77.03333333,2.666666667,0,-8.5,77.73333333,2.2
0,-7.7,77.2,2.666666667,0,-8.8,77.56666667,2.133333333
0,-7.9,77.2,2.633333333,0,-8.7,77.73333333,2.1
0,-7.6,77.46666667,2.566666667,0,-8.7,77.73333333,2.033333333
0,-7.7,77.13333333,2.533333333,0,-8.1,77.63333333,2
0,-7.8,77.33333333,2.5,0,-8.3,77.66666667,1.966666667
0,-8.1,77.4,2.466666667,0,-8.3,77.83333333,1.933333333
0,-8,77.6,2.4,0,-8.3,78,1.9
0,-8.1,77.7,2.3,0,-7.7,78.06666667,1.866666667
0,-8.3,77.53333333,2.266666667,0,-7.9,78.1,1.866666667
0,-8.3,77.53333333,2.233333333,0,-7.6,78,1.866666667
0,-8.5,77.73333333,2.2,0,-7.8,78.16666667,1.766666667
0,-8.8,77.56666667,2.133333333,0,-8.1,78.4,1.733333333
0,-8.7,77.73333333,2.1,0,-7.6,78.2,1.666666667
0,-8.7,77.73333333,2.033333333,0,-7.8,78.3,1.666666667
0,-8.1,77.63333333,2,0,-7.7,78.36666667,1.666666667
0,-8.3,77.66666667,1.966666667,0,-8,78.3,1.633333333
0,-8.3,77.83333333,1.933333333,0,-8,78.26666667,1.6
0,-8.3,78,1.9,0,-7.7,78.36666667,1.566666667
0,-7.7,78.06666667,1.866666667,0,-7.4,78.6,1.566666667
0,-7.9,78.1,1.866666667,0,-7.9,78.46666667,1.533333333
0,-7.6,78,1.866666667,0,-8.2,78.56666667,1.533333333
0,-7.8,78.16666667,1.766666667,0,-8.6,78.53333333,1.433333333
0,-8.1,78.4,1.733333333,0,-8.8,78.35,1.383333333
0,-7.6,78.2,1.666666667,0,-9,78.36666667,1.366666667
0,-7.8,78.3,1.666666667,0,-9.1,78.3,1.366666667
0,-7.7,78.36666667,1.666666667,0,-9,78.26666667,1.333333333
0,-8,78.3,1.633333333,0,-8.9,78.6,1.266666667
0,-8,78.26666667,1.6,0,-9.1,78.76666667,1.233333333
0,-7.7,78.36666667,1.566666667,0,-9.1,78.8,1.266666667
0,-7.4,78.6,1.566666667,0,-9.1,78.66666667,1.233333333
0,-7.9,78.46666667,1.533333333,0.079,-8.7,78.76666667,1.266666667
0,-8.2,78.56666667,1.533333333,0.711,-9.2,78.83333333,1.2
0,-8.6,78.53333333,1.433333333,3.239,-9.4,78.73333333,1.166666667
0,-8.8,78.35,1.383333333,8.137,-9.6,78.76666667,1.2
0,-9,78.36666667,1.366666667,17.775,-9.6,78.53333333,1.2
0,-9.1,78.3,1.366666667,29.23,-9.5,78.46666667,1.4
0,-9,78.26666667,1.333333333,41.475,-9,78.46666667,1.666666667
0,-8.9,78.6,1.266666667,55.3,-8.1,78.16666667,2
0,-9.1,78.76666667,1.233333333,71.653,-7.5,78.33333333,2.333333333
0,-9.1,78.8,1.266666667,96.775,-6.7,76.66666667,2.833333333
0,-9.1,78.66666667,1.233333333,114.234,-5.3,74.96666667,3.533333333
0.079,-8.7,78.76666667,1.266666667,132.483,-4.2,75.76666667,3.8
0.711,-9.2,78.83333333,1.2,151.364,-3.6,75.23333333,4.3
3.239,-9.4,78.73333333,1.166666667,169.613,-3,73.7,4.9
8.137,-9.6,78.76666667,1.2,177.592,-2.4,73.46666667,5.433333333
17.775,-9.6,78.53333333,1.2,197.974,-2.3,73.26666667,6.1
29.23,-9.5,78.46666667,1.4,221.279,-1.9,72.43333333,6.9
41.475,-9,78.46666667,1.666666667,231.47,-1.3,71.26666667,7.733333333
55.3,-8.1,78.16666667,2,246.085,-0.9,70.36666667,8.7
71.653,-7.5,78.33333333,2.333333333,256.276,-0.4,69.7,9.633333333
96.775,-6.7,76.66666667,2.833333333,267.889,0.3,68.8,10.4
114.234,-5.3,74.96666667,3.533333333,275.157,0.9,67.43333333,11.13333333
132.483,-4.2,75.76666667,3.8,289.693,1.5,66.26666667,11.86666667
151.364,-3.6,75.23333333,4.3,289.693,1.6,64.4,12.46666667
169.613,-3,73.7,4.9,302.807,2,62.96666667,13.23333333
177.592,-2.4,73.46666667,5.433333333,304.308,2.2,61.13333333,14.1
197.974,-2.3,73.26666667,6.1,315.921,2.3,59.26666667,14.93333333
221.279,-1.9,72.43333333,6.9,326.112,2.7,57.13333333,15.9
231.47,-1.3,71.26666667,7.733333333,327.613,2.8,55.23333333,16.83333333
246.085,-0.9,70.36666667,8.7,334.881,3.4,54.3,17.56666667
256.276,-0.4,69.7,9.633333333,336.303,4,52.53333333,18.43333333
267.889,0.3,68.8,10.4,337.804,4,50.83333333,19.23333333
275.157,0.9,67.43333333,11.13333333,343.571,3.9,50.83333333,19.7
289.693,1.5,66.26666667,11.86666667,342.149,4.1,50.53333333,19.96666667
289.693,1.6,64.4,12.46666667,342.149,4.5,49.76666667,20.33333333
302.807,2,62.96666667,13.23333333,337.804,4.9,47.23333333,20.66666667
304.308,2.2,61.13333333,14.1,334.881,5.3,45.9,21.23333333
315.921,2.3,59.26666667,14.93333333,334.881,5.9,45.23333333,21.4
326.112,2.7,57.13333333,15.9,327.613,6.5,45.06666667,21.5
327.613,2.8,55.23333333,16.83333333,318.844,6.4,44.56666667,21.3
334.881,3.4,54.3,17.56666667,304.308,6.5,44.56666667,20.86666667
336.303,4,52.53333333,18.43333333,291.194,6.8,44.06666667,20.8
337.804,4,50.83333333,19.23333333,291.194,7.2,44.36666667,20.93333333
343.571,3.9,50.83333333,19.7,278.08,7.6,43.2,21.1
342.149,4.1,50.53333333,19.96666667,257.698,8,42.13333333,20.76666667
342.149,4.5,49.76666667,20.33333333,243.162,8.1,41.66666667,20.46666667
337.804,4.9,47.23333333,20.66666667,230.048,8,41.43333333,19.96666667
334.881,5.3,45.9,21.23333333,214.011,8.1,36.6,19.26666667
334.881,5.9,45.23333333,21.4,209.666,7.7,37.43333333,18.23333333
327.613,6.5,45.06666667,21.5,190.706,7.7,38.3,17.6
318.844,6.4,44.56666667,21.3,171.746,7.3,38.4,16.7
304.308,6.5,44.56666667,20.86666667,143.385,7,39.73333333,15.76666667
291.194,6.8,44.06666667,20.8,105.544,6.9,40.76666667,14.83333333
291.194,7.2,44.36666667,20.93333333,55.3,6.7,41.86666667,14.03333333
278.08,7.6,43.2,21.1,44.951,6.5,43.2,13.2
257.698,8,42.13333333,20.76666667,35.471,6.2,44.76666667,12.4
243.162,8.1,41.66666667,20.46666667,24.016,5.9,45.6,11.73333333
230.048,8,41.43333333,19.96666667,14.694,5.6,46,11.23333333
214.011,8.1,36.6,19.26666667,7.742,5.3,48.06666667,10.7
209.666,7.7,37.43333333,18.23333333,3.081,5,47.23333333,10.3
190.706,7.7,38.3,17.6,0.79,4.6,47.43333333,9.8
171.746,7.3,38.4,16.7,0.079,4.3,47.8,9.4
143.385,7,39.73333333,15.76666667,0,4.1,48.63333333,9
105.544,6.9,40.76666667,14.83333333,0,3.9,47.46666667,8.566666667
55.3,6.7,41.86666667,14.03333333,0,3.7,51.6,8.166666667
44.951,6.5,43.2,13.2,0,3.6,52.83333333,7.8
35.471,6.2,44.76666667,12.4,0,3.2,55.8,7.533333333
24.016,5.9,45.6,11.73333333,0,3,57.1,7.233333333
14.694,5.6,46,11.23333333,0,2.7,57.23333333,7
7.742,5.3,48.06666667,10.7,0,2.2,58.33333333,6.8
3.081,5,47.23333333,10.3,0,2.2,59.36666667,6.6
0.79,4.6,47.43333333,9.8,0,1.8,60.26666667,6.4
0.079,4.3,47.8,9.4,0,1.7,60.63333333,6.2
0,4.1,48.63333333,9,0,1.5,61.46666667,6.033333333
0,3.9,47.46666667,8.566666667,0,1.3,62.13333333,5.966666667
0,3.7,51.6,8.166666667,0,1.1,63.33333333,5.8
0,3.6,52.83333333,7.8,0,0.9,64.06666667,5.733333333
0,3.2,55.8,7.533333333,0,0.6,64.43333333,5.633333333
0,3,57.1,7.233333333,0,0.4,64.76666667,5.566666667
0,2.7,57.23333333,7,0,0.3,65.06666667,5.4
0,2.2,58.33333333,6.8,0,-0.1,65.76666667,5.233333333
0,2.2,59.36666667,6.6,0,-0.2,66.16666667,5.166666667
0,1.8,60.26666667,6.4,0,-0.5,66.9,5.1
0,1.7,60.63333333,6.2,0,-0.6,67.03333333,4.966666667
0,1.5,61.46666667,6.033333333,0,-0.7,67.86666667,4.9
0,1.3,62.13333333,5.966666667,0,-1,68.66666667,4.833333333
0,1.1,63.33333333,5.8,0,-1.2,69,4.733333333
0,0.9,64.06666667,5.733333333,0,-1.3,69.9,4.6
0,0.6,64.43333333,5.633333333,0,-1.5,70.1,4.5
0,0.4,64.76666667,5.566666667,0,-1.6,71.06666667,4.433333333
0,0.3,65.06666667,5.4,0,-1.7,71.66666667,4.366666667
0,-0.1,65.76666667,5.233333333,0,-1.9,71.23333333,4.233333333
0,-0.2,66.16666667,5.166666667,0,-1.8,71.26666667,4.166666667
0,-0.5,66.9,5.1,0,-2,71.66666667,4.1
0,-0.6,67.03333333,4.966666667,0,-2,71.46666667,4
0,-0.7,67.86666667,4.9,0,-1.9,71.66666667,3.933333333
0,-1,68.66666667,4.833333333,0,-2.1,71.76666667,3.9
0,-1.2,69,4.733333333,0,-2.1,72.33333333,3.8
0,-1.3,69.9,4.6,0,-2.2,72.26666667,3.766666667
0,-1.5,70.1,4.5,0,-2.5,72.93333333,3.666666667
0,-1.6,71.06666667,4.433333333,0,-2.7,73.1,3.566666667
0,-1.7,71.66666667,4.366666667,0,-3.1,72.83333333,3.5
0,-1.9,71.23333333,4.233333333,0,-3.5,73.33333333,3.366666667
0,-1.8,71.26666667,4.166666667,0,-4.2,73.33333333,3.233333333
0,-2,71.66666667,4.1,0,-4.3,73.8,3.133333333
0,-2,71.46666667,4,0,-4.7,73.6,3.033333333
0,-1.9,71.66666667,3.933333333,0,-4.5,73.7,2.9
0,-2.1,71.76666667,3.9,0,-5,73.56666667,2.8
0,-2.1,72.33333333,3.8,0,-4.4,73.8,2.766666667
0,-2.2,72.26666667,3.766666667,0,-4.7,74.16666667,2.666666667
0,-2.5,72.93333333,3.666666667,0,-5.1,74.06666667,2.566666667
0,-2.7,73.1,3.566666667,0,-5.1,74.3,2.5
0,-3.1,72.83333333,3.5,0,-5.2,74.3,2.466666667
0,-3.5,73.33333333,3.366666667,0,-5.2,74.43333333,2.4
0,-4.2,73.33333333,3.233333333,0,-5.1,74.93333333,2.333333333
0,-4.3,73.8,3.133333333,0,-5.2,74.6,2.266666667
0,-4.7,73.6,3.033333333,0,-5.8,74.5,2.2
0,-4.5,73.7,2.9,0,-6.1,74.76666667,2.133333333
0,-5,73.56666667,2.8,0,-6.2,74.63333333,2.1
0,-4.4,73.8,2.766666667,0,-6.9,75.06666667,1.966666667
0,-4.7,74.16666667,2.666666667,0,-7.5,74.93333333,1.933333333
0,-5.1,74.06666667,2.566666667,0,-7.1,74.86666667,1.866666667
0,-5.1,74.3,2.5,0,-6.9,74.93333333,1.766666667
0,-5.2,74.3,2.466666667,0,-7.1,75.03333333,1.733333333
0,-5.2,74.43333333,2.4,0,-8,75.03333333,1.633333333
0,-5.1,74.93333333,2.333333333,0,-8.9,74.83333333,1.566666667
0,-5.2,74.6,2.266666667,0,-9.5,74.63333333,1.466666667
0,-5.8,74.5,2.2,0,-9.4,74.93333333,1.4
0,-6.1,74.76666667,2.133333333,0,-9.8,74.7,1.333333333
0,-6.2,74.63333333,2.1,0,-9.6,74.6,1.266666667
0,-6.9,75.06666667,1.966666667,0,-9.9,74.8,1.166666667
0,-7.5,74.93333333,1.933333333,0,-10.2,74.86666667,1.066666667
0,-7.1,74.86666667,1.866666667,0,-10.3,75.03333333,1.05
0,-6.9,74.93333333,1.766666667,0,-10.7,75.2,1.033333333
0,-7.1,75.03333333,1.733333333,0,-10.6,74.63333333,0.933333333
0,-8,75.03333333,1.633333333,0,-10.2,74.83333333,0.866666667
